,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
4661,105449,0,Revolving loans,F,N,N,0,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.014464,-12122,-3560,-6028.0,-4597,,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,11,0,0,0,1,1,0,Other,0.3063148096660881,0.1978787664047916,0.4776491548517548,0.067,0.0787,0.9786,0.7076,,0.0,0.1379,0.1667,0.0,0.0376,0.0546,0.0511,0.0,,0.0683,0.0817,0.9786,0.7190000000000001,,0.0,0.1379,0.1667,0.0,0.0384,0.0597,0.0533,0.0,,0.0677,0.0787,0.9786,0.7115,,0.0,0.1379,0.1667,0.0,0.0382,0.0556,0.052,0.0,,org spec account,block of flats,0.0402,"Stone, brick",No,0.0,0.0,0.0,0.0,-564.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
153865,278327,0,Cash loans,M,Y,N,1,225000.0,2156400.0,57015.0,1800000.0,Unaccompanied,Commercial associate,Higher education,Married,With parents,0.04622,-19272,-229,-5859.0,-2807,5.0,1,1,0,1,1,0,Managers,3.0,1,1,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.7493945599394028,0.7284648527441957,0.5971924268337128,0.0577,0.0343,0.9762,0.6736,0.0944,0.0,0.1034,0.1667,0.0417,0.0,0.0471,0.047,0.0,0.0474,0.0588,0.0356,0.9762,0.6864,0.0952,0.0,0.1034,0.1667,0.0417,0.0,0.0514,0.049,0.0,0.0502,0.0583,0.0343,0.9762,0.6779999999999999,0.095,0.0,0.1034,0.1667,0.0417,0.0,0.0479,0.0478,0.0,0.0484,reg oper account,block of flats,0.0516,"Stone, brick",No,1.0,0.0,1.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
34148,139574,0,Cash loans,M,Y,Y,0,135000.0,270000.0,12586.5,270000.0,Family,Working,Higher education,Married,House / apartment,0.035792,-17400,-1888,-5595.0,-932,11.0,1,1,0,1,0,0,Managers,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Self-employed,0.6208398759459657,0.6567392811396998,0.4382813743111921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-656.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
50966,159020,0,Cash loans,F,N,Y,1,67500.0,678456.0,22014.0,486000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.005313,-15705,-5658,-9749.0,-5805,,1,1,0,1,0,0,Medicine staff,2.0,2,2,WEDNESDAY,18,0,0,0,0,0,0,Medicine,0.5216835819628963,0.6743040710694362,0.445396241560834,0.0928,0.0847,0.9816,,,0.0,0.2069,0.1667,,0.0196,,0.0909,,0.0,0.0945,0.0879,0.9816,,,0.0,0.2069,0.1667,,0.0201,,0.0948,,0.0,0.0937,0.0847,0.9816,,,0.0,0.2069,0.1667,,0.02,,0.0926,,0.0,,block of flats,0.0806,Panel,No,1.0,0.0,1.0,0.0,-776.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10370,112074,0,Cash loans,F,N,N,0,360000.0,2517300.0,69223.5,2250000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-21850,365243,-5313.0,-5313,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,0.853194440331446,0.6932230781831863,0.5424451438613613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1119.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
102301,218762,0,Cash loans,F,Y,N,0,180000.0,454500.0,24214.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-13383,-3396,-7526.0,-5062,5.0,1,1,1,1,0,0,,2.0,2,2,TUESDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.5575024360510905,0.4477980761948447,0.5352762504724826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1838.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
151465,275571,0,Revolving loans,M,N,N,1,157500.0,315000.0,15750.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,0.0105,-14496,-1977,-8623.0,-4184,,1,1,0,1,1,0,Laborers,2.0,3,3,SUNDAY,11,0,0,0,0,0,0,Industry: type 4,,0.1344986591284357,0.5989262182569273,0.2186,0.1349,0.9841,0.7824,0.0399,0.24,0.2069,0.3333,0.375,0.1001,0.1723,0.2193,0.027,0.1128,0.2227,0.14,0.9841,0.7909,0.0403,0.2417,0.2069,0.3333,0.375,0.1024,0.1882,0.2284,0.0272,0.1194,0.2207,0.1349,0.9841,0.7853,0.0402,0.24,0.2069,0.3333,0.375,0.1018,0.1753,0.2232,0.0272,0.1151,reg oper account,block of flats,0.2294,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
147416,270924,0,Cash loans,F,N,Y,0,225000.0,468000.0,37107.0,468000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-18843,-257,-1388.0,-2303,,1,1,1,1,1,0,High skill tech staff,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Medicine,0.360442705142541,0.6755466928465069,0.3360615207658242,0.3711,,0.997,,,0.36,0.1379,1.0,,,,0.5142,,0.1304,0.3782,,0.997,,,0.3625,0.1379,1.0,,,,0.5357,,0.138,0.3747,,0.997,,,0.36,0.1379,1.0,,,,0.5234,,0.1331,,block of flats,0.4328,Monolithic,No,5.0,1.0,5.0,1.0,-448.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
224277,359770,0,Cash loans,F,N,Y,0,126000.0,285723.0,22239.0,238500.0,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,0.031329,-21960,-6984,-1226.0,-4905,,1,1,0,1,0,0,Sales staff,1.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Government,,0.580686936821281,0.6690566947824041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043,,No,5.0,0.0,5.0,0.0,-2417.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
221387,356453,0,Cash loans,F,N,N,0,225000.0,781920.0,42417.0,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.006629,-12617,-3863,-3503.0,-3504,,1,1,0,1,0,0,,2.0,2,2,MONDAY,6,0,0,0,0,0,0,Security Ministries,0.6613116004846714,0.0100093611746672,0.1437580534911652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2390.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
274646,418318,0,Cash loans,M,Y,Y,0,270000.0,522396.0,41404.5,472500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-12623,-232,-6570.0,-3653,10.0,1,1,0,1,0,1,High skill tech staff,1.0,2,2,TUESDAY,16,0,0,0,0,0,0,Construction,0.2958524376462484,0.4880589876285974,0.6832688314232291,0.1062,0.0781,0.9816,,,0.0,0.2069,0.1667,,,,0.0911,,0.0,0.1082,0.081,0.9816,,,0.0,0.2069,0.1667,,,,0.095,,0.0,0.1072,0.0781,0.9816,,,0.0,0.2069,0.1667,,,,0.0928,,0.0,reg oper account,block of flats,0.0746,"Stone, brick",No,2.0,1.0,2.0,1.0,-412.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
192720,323491,0,Cash loans,F,N,Y,0,157500.0,510853.5,20803.5,441000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-15067,-3122,-1827.0,-4134,,1,1,1,1,1,0,Laborers,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,Trade: type 2,,0.6829406830647723,0.633031641417419,0.1093,,0.9955,,,0.08,0.0345,0.75,,,,0.1242,,0.0298,0.1113,,0.9955,,,0.0806,0.0345,0.75,,,,0.1295,,0.0316,0.1103,,0.9955,,,0.08,0.0345,0.75,,,,0.1265,,0.0304,,block of flats,0.1249,Mixed,No,1.0,0.0,1.0,0.0,-1370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
208691,341880,0,Revolving loans,M,Y,Y,1,67500.0,157500.0,7875.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-12173,-3380,-4782.0,-4538,17.0,1,1,1,1,0,0,Laborers,3.0,2,2,SATURDAY,12,0,0,0,0,0,0,Self-employed,0.7874466490339992,0.5312535940795092,0.4596904504249018,0.0278,,0.9901,,,0.0,0.1034,0.0833,,,,0.0284,,0.0116,0.0284,,0.9901,,,0.0,0.1034,0.0833,,,,0.0296,,0.0123,0.0281,,0.9901,,,0.0,0.1034,0.0833,,,,0.0289,,0.0119,,block of flats,0.0249,"Stone, brick",No,2.0,0.0,2.0,0.0,-1037.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
284297,429242,0,Cash loans,F,Y,Y,0,90000.0,254700.0,15709.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-23880,365243,-7218.0,-4124,9.0,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,XNA,,0.6858031401218504,0.7238369900414456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1445.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
26710,131049,0,Cash loans,M,N,Y,0,205200.0,679500.0,30834.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-16764,-2678,-6072.0,-289,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Self-employed,,0.3730508407356794,0.3893387918468769,0.033,0.0563,0.9886,0.8436,0.003,0.0,0.069,0.125,0.0417,0.011,0.0261,0.0262,0.0039,0.0331,0.0336,0.0584,0.9886,0.8497,0.003,0.0,0.069,0.125,0.0417,0.0113,0.0285,0.0273,0.0039,0.035,0.0333,0.0563,0.9886,0.8457,0.003,0.0,0.069,0.125,0.0417,0.0112,0.0265,0.0267,0.0039,0.0338,reg oper account,block of flats,0.0295,"Stone, brick",No,3.0,0.0,3.0,0.0,-177.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
249824,389057,0,Cash loans,F,N,Y,1,189000.0,571486.5,25303.5,454500.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.010032,-15788,-6716,-1252.0,-2626,,1,1,0,1,0,0,Core staff,3.0,2,2,WEDNESDAY,7,0,0,0,0,0,0,Government,,0.6683549693212436,0.3979463219016906,0.3052,0.158,0.9965,,,0.24,0.2069,0.375,,,,0.3168,,0.0181,0.3109,0.1639,0.9965,,,0.2417,0.2069,0.375,,,,0.3301,,0.0192,0.3081,0.158,0.9965,,,0.24,0.2069,0.375,,,,0.3225,,0.0185,,,0.3126,Panel,No,0.0,0.0,0.0,0.0,-2748.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
233168,370071,0,Cash loans,F,Y,Y,0,270000.0,645903.0,34542.0,598500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0105,-15300,-303,-1358.0,-4516,22.0,1,1,0,1,0,0,,2.0,3,3,TUESDAY,14,0,0,0,0,1,1,Other,0.4256694266042813,0.5042058270461132,0.5919766183185521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-804.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
49151,156905,0,Cash loans,F,N,N,0,72000.0,315000.0,9027.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0145199999999999,-12146,-1530,-560.0,-4214,,1,1,0,1,1,0,Core staff,2.0,2,2,WEDNESDAY,16,0,0,0,0,1,1,Bank,0.6449992212349788,0.3128587467091583,0.5867400085415683,0.0402,,0.9891,,,,0.1379,0.1667,,0.0122,,0.029,,0.0602,0.041,,0.9891,,,,0.1379,0.1667,,0.0124,,0.0302,,0.0638,0.0406,,0.9891,,,,0.1379,0.1667,,0.0124,,0.0295,,0.0615,,block of flats,0.0359,"Stone, brick",No,1.0,0.0,0.0,0.0,-1445.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,3.0,3.0,1.0,0.0,0.0
103814,220487,0,Cash loans,M,N,Y,2,112500.0,408780.0,20011.5,337500.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.018029,-22326,365243,-2077.0,-746,,1,0,0,1,0,0,,4.0,3,3,WEDNESDAY,7,0,0,0,0,0,0,XNA,,0.1156382661064318,0.3910549766342248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
127508,247877,0,Cash loans,M,N,N,0,121500.0,254700.0,14751.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00702,-24320,365243,-4382.0,-4921,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,XNA,,0.5065727134057606,0.7062051096536562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1848.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
131886,252961,0,Cash loans,F,N,N,2,112500.0,307557.0,20016.0,265500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,-14838,-2604,-6328.0,-1960,,1,1,0,1,1,0,Sales staff,4.0,3,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.3323183947481501,0.5975282404496187,0.5989262182569273,0.1237,0.1423,0.9831,0.7688,0.068,0.0,0.2069,0.1667,0.2083,0.1115,0.1009,0.1206,0.0,0.0,0.1261,0.1477,0.9831,0.7779,0.0686,0.0,0.2069,0.1667,0.2083,0.114,0.1102,0.1256,0.0,0.0,0.1249,0.1423,0.9831,0.7719,0.0684,0.0,0.2069,0.1667,0.2083,0.1134,0.1026,0.1228,0.0,0.0,reg oper account,block of flats,0.132,Panel,No,7.0,0.0,7.0,0.0,-768.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
286671,432029,0,Cash loans,F,Y,N,0,225000.0,1540588.5,42493.5,1377000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.018209,-10770,-2888,-4509.0,-2767,6.0,1,1,0,1,0,0,Private service staff,1.0,3,3,WEDNESDAY,14,0,0,0,0,0,0,Services,0.3935111977972948,0.5550535504462691,0.3791004853998145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
212899,346710,0,Cash loans,F,Y,Y,0,270000.0,953460.0,66487.5,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-21399,365243,-9880.0,-4377,4.0,1,0,0,1,1,0,,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,,0.4565677955137644,0.5370699579791587,0.1649,0.0995,0.9861,0.8096,0.0295,0.16,0.1379,0.375,0.4167,0.1406,0.1345,0.1875,0.0,0.0059,0.1681,0.1032,0.9861,0.8171,0.0297,0.1611,0.1379,0.375,0.4167,0.1438,0.1469,0.1953,0.0,0.0062,0.1665,0.0995,0.9861,0.8121,0.0296,0.16,0.1379,0.375,0.4167,0.143,0.1368,0.1908,0.0,0.006,org spec account,block of flats,0.1487,Panel,No,6.0,0.0,6.0,0.0,-856.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
274189,417809,0,Cash loans,F,Y,Y,1,382500.0,1169820.0,34204.5,1021500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0035409999999999,-12677,-3236,-2516.0,-3684,6.0,1,1,0,1,0,0,Secretaries,3.0,1,1,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.8216319634309792,0.6181094976687693,0.7001838506835805,0.1674,0.017,0.9965,0.9524,0.0428,0.2,0.2069,0.2917,0.2917,0.0421,0.1107,0.1921,0.1184,0.1524,0.083,0.0,0.996,0.9477,0.0216,0.0403,0.1379,0.2917,0.3333,0.0303,0.0064,0.0917,0.0078,0.0412,0.1686,0.0,0.9965,0.953,0.0427,0.24,0.2069,0.2917,0.3333,0.0428,0.1231,0.1745,0.0699,0.0931,reg oper account,block of flats,0.2291,Monolithic,No,1.0,0.0,1.0,0.0,-1963.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
14352,116741,0,Cash loans,F,N,Y,1,99000.0,508495.5,24592.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-12608,-2073,-4892.0,-5297,,1,1,0,1,0,0,Sales staff,3.0,2,2,TUESDAY,11,0,0,0,0,0,0,Self-employed,0.5198459306354012,0.2975996751649389,0.7623356180684377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
33896,139278,0,Cash loans,F,N,Y,0,90000.0,239850.0,24705.0,225000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-22877,365243,-13432.0,-5170,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,0.9042803406263922,0.5249811795795709,0.8435435389318647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,6.0,0.0,6.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
269828,412718,0,Cash loans,F,N,N,0,202500.0,1350000.0,39474.0,1350000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.072508,-14693,-2737,-7352.0,-5538,,1,1,1,1,1,0,Accountants,2.0,1,1,FRIDAY,17,0,0,0,0,0,0,Bank,,0.7102368573195841,0.6161216908872079,0.1241,0.0904,0.9767,,,0.1064,0.1607,0.2638,,0.1184,,0.1157,,0.0476,0.0893,0.0907,0.9762,,,0.0,0.1724,0.1667,,0.0911,,0.0804,,0.0,0.0885,0.0893,0.9762,,,0.0,0.1724,0.1667,,0.1193,,0.0793,,0.0005,,block of flats,0.0607,Panel,No,0.0,0.0,0.0,0.0,-1802.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
123946,243733,0,Cash loans,F,N,Y,0,202500.0,337500.0,26118.0,337500.0,Unaccompanied,Working,Higher education,Separated,House / apartment,0.022625,-17770,-2725,-1094.0,-1310,,1,1,0,1,1,0,,1.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.5280122280209285,0.6512602186973006,0.0825,0.063,0.9752,,,0.0,0.1379,0.1667,,0.0593,,0.0696,,0.0,0.084,0.0654,0.9752,,,0.0,0.1379,0.1667,,0.0607,,0.0725,,0.0,0.0833,0.063,0.9752,,,0.0,0.1379,0.1667,,0.0603,,0.0709,,0.0,,block of flats,0.0699,Panel,No,0.0,0.0,0.0,0.0,-1771.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
82702,195914,0,Cash loans,F,N,Y,0,261000.0,742500.0,31590.0,742500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-21478,365243,-4928.0,-4125,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,16,0,0,0,0,0,0,XNA,,0.5739421186780039,0.511891801533151,0.3715,0.815,0.993,,,0.16,0.1638,0.6667,,0.343,,0.6093,,0.4613,0.1155,0.8457,0.993,,,0.0,0.0345,0.6667,,0.3508,,0.1864,,0.4883,0.3175,0.815,0.993,,,0.06,0.0862,0.6667,,0.349,,0.425,,0.4709,,block of flats,0.1515,Monolithic,No,1.0,0.0,1.0,0.0,-1275.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
284643,429657,0,Cash loans,F,N,Y,1,229500.0,1125000.0,44617.5,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010006,-10520,-1777,-1411.0,-3027,,1,1,1,1,0,0,,3.0,2,1,SUNDAY,9,0,0,0,0,0,0,Construction,,0.2799928482963696,0.2276129150623945,0.1216,0.1558,0.9921,0.8912,0.0881,0.0,0.2069,0.1667,0.2083,0.1573,0.0992,0.1472,0.0,0.0,0.1239,0.1617,0.9921,0.8955,0.0889,0.0,0.2069,0.1667,0.2083,0.1609,0.1084,0.1534,0.0,0.0,0.1228,0.1558,0.9921,0.8927,0.0886,0.0,0.2069,0.1667,0.2083,0.16,0.1009,0.1498,0.0,0.0,reg oper account,block of flats,0.1666,Panel,No,3.0,0.0,3.0,0.0,-911.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14885,117373,0,Cash loans,F,N,Y,0,225000.0,1314117.0,38551.5,1147500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.014464,-20338,-2755,-3516.0,-3535,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.6951403618187747,0.7338145369642702,0.3928,0.0884,0.9821,0.7552,0.0634,0.0,0.1379,0.1667,0.2083,0.1292,0.306,0.0635,0.0656,0.0763,0.4002,0.0918,0.9821,0.7648,0.064,0.0,0.1379,0.1667,0.2083,0.1321,0.3343,0.0662,0.0661,0.0808,0.3966,0.0884,0.9821,0.7585,0.0638,0.0,0.1379,0.1667,0.2083,0.1314,0.3113,0.0646,0.066,0.0779,reg oper account,block of flats,0.0665,Block,No,2.0,0.0,2.0,0.0,-595.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
